id,bonus,bonusLastChangedAt,endReason,endReasonLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt,writtenPlan,writtenPlanLastChangedAt
01KC79PSTBWZ45HBPV9G40AFNZ,,,,,game failed,2025-12-11T18:33:11.262903515Z,,,true,2025-12-11T18:11:51.764264732Z,"{""gamefailed"":""nogame""}",2025-12-11T18:11:51.777547059Z,01KC79VKPY9KQXNKV1TNV8DH8V,2025-12-11T18:28:01.20695478Z,,,,,01KC79PQ55H6WTEDM1DYJFWDZ5,2025-12-11T18:10:24.203979558Z,67aa527deac4b628c7f51771,2025-12-11T18:10:24.203979558Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:10:24.297419124Z,baseline,2025-12-11T18:10:24.297419124Z,"{""PROLIFIC_PID"":""67aa527deac4b628c7f51771"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b085c32728f5acaba93f8""}",2025-12-11T18:10:24.899786416Z,,
01KC79G73DX1BWBNNZBRW537F6,196,2025-12-11T18:14:53.539746519Z,,,game ended,2025-12-11T18:15:18.375105486Z,1,2025-12-11T18:17:22.201199155Z,,,"{""strength"":""Tough to say, average I think? Most of the times I just paid the regular price for the spot D. Initially I wanted to constantly pick spot C hoping that other people would gravitate towards D but when that turned out to not be the case I swapped to D."",""fair"":""Very fair."",""feedback"":""The website is very laggy, in one of the rounds my partner and I picked the same spot and instead of typing in 30, I sent in 0 because the website just deleted the 3 in front because I typed it in too fast.""}",2025-12-11T18:17:22.177003113Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:08:55.834824866Z,2,2025-12-11T18:08:32.15779228Z,true,2025-12-11T18:09:02.52725075Z,01KC79G6GAEDW1QH3ANT9B9S8Q,2025-12-11T18:06:48.429553001Z,667c1343d8a7f6a0e22cc870,2025-12-11T18:06:48.429553001Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:06:48.440631301Z,baseline,2025-12-11T18:06:48.440631301Z,"{""PROLIFIC_PID"":""667c1343d8a7f6a0e22cc870"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b07fc398fd9859c683f44""}",2025-12-11T18:06:48.760572722Z,"{""plan"":""I'll just select C every single time c:""}",2025-12-11T18:09:02.370980363Z
01KC79GCWM9WHGR9R4SX5XBRJ6,124,2025-12-11T18:14:53.539746519Z,,,game ended,2025-12-11T18:15:18.375105486Z,1,2025-12-11T18:15:58.972662156Z,,,"{""strength"":"""",""fair"":""Yes"",""feedback"":""""}",2025-12-11T18:15:58.572844911Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:08:55.834824866Z,2,2025-12-11T18:07:00.876655699Z,true,2025-12-11T18:09:01.155184641Z,01KC79GBN2CW39DC345TYHPPHF,2025-12-11T18:06:54.356356789Z,67ec12667349b63f3bd26704,2025-12-11T18:06:54.356356789Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:06:54.364107344Z,baseline,2025-12-11T18:06:54.364107344Z,"{""PROLIFIC_PID"":""67ec12667349b63f3bd26704"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b07fb03ea425bc23d5a0a""}",2025-12-11T18:06:55.184130014Z,"{""plan"":""You park in different spots ""}",2025-12-11T18:09:00.814378619Z
01KC79G6GD2ZRB70H9GZQ1HV8N,212,2025-12-11T18:10:32.702615272Z,,,game ended,2025-12-11T18:10:36.901706439Z,1,2025-12-11T18:10:48.597590325Z,,,"{""strength"":""it took me a while to figure it out"",""fair"":""yes"",""feedback"":""""}",2025-12-11T18:10:48.609303338Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:07:25.559567118Z,2,2025-12-11T18:07:00.798462659Z,true,2025-12-11T18:07:32.626023434Z,01KC79G63RA884V7GTEP7G39X7,2025-12-11T18:06:47.821442223Z,6717f2190ab1f9b7994d8266,2025-12-11T18:06:47.821442223Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:06:47.831185407Z,baseline,2025-12-11T18:06:47.831185407Z,"{""PROLIFIC_PID"":""6717f2190ab1f9b7994d8266"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b08177c488eaa3b34d16c""}",2025-12-11T18:06:48.010624585Z,"{""plan"":""I plan to park in spot C. It grabbed my immediate attention and is a good price""}",2025-12-11T18:07:32.632559282Z
01KC79H1N3EJXB38V327AHPMFP,328,2025-12-11T18:12:58.230605422Z,,,game ended,2025-12-11T18:13:03.195842515Z,1,2025-12-11T18:14:33.879964769Z,,,"{""strength"":""being brave enough to go for the lowest one"",""fair"":""no really, the other person lost out"",""feedback"":""""}",2025-12-11T18:14:33.858737996Z,01KC792P02FDQSKTX7R48P6G43,2025-12-11T18:09:28.402691606Z,2,2025-12-11T18:08:24.332312746Z,true,2025-12-11T18:09:39.372400999Z,01KC79H16J3PN2EPC3ZX54D0KG,2025-12-11T18:07:15.619609455Z,5e4527b4bce90f000b91d065,2025-12-11T18:07:15.619609455Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:07:15.626321966Z,baseline,2025-12-11T18:07:15.626321966Z,"{""PROLIFIC_PID"":""5e4527b4bce90f000b91d065"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b0823f28bdb74e97fb141""}",2025-12-11T18:07:15.865120899Z,"{""plan"":""I'm going to go for the cheapest spot, as I anticipate that might partner will avoid it, thinking that I will go for it. I imagine that they will go for the next cheapest slot""}",2025-12-11T18:09:39.366937028Z
01KC79M6VXKEXRRC98TDVH6VNE,,,,,game failed,2025-12-11T18:33:11.262903515Z,,,true,2025-12-11T18:11:43.906556064Z,"{""gamefailed"":""nogame""}",2025-12-11T18:11:43.919212428Z,01KC79VKPY9KQXNKV1TNV8DH8V,2025-12-11T18:28:01.20695478Z,,,,,01KC79M549WSQ2EN1WYD35YJQK,2025-12-11T18:08:59.261285687Z,67caae6f152a736ade05dacf,2025-12-11T18:08:59.261285687Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:08:59.270485467Z,baseline,2025-12-11T18:08:59.270485467Z,"{""PROLIFIC_PID"":""67caae6f152a736ade05dacf"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b08464b337a2dbfc0b848""}",2025-12-11T18:09:00.155858009Z,,
01KC79QRN4ZR8V26F3KST3YAWW,,,,,game failed,2025-12-11T18:33:11.262903515Z,,,true,2025-12-11T18:11:45.208527239Z,"{""gamefailed"":""nogame""}",2025-12-11T18:11:45.194992543Z,01KC79VKPY9KQXNKV1TNV8DH8V,2025-12-11T18:28:01.20695478Z,,,,,01KC79QR1Y802T6MRBHXM2SQ01,2025-12-11T18:10:55.780857453Z,5e4b2a1a6a0c8403b9f8938e,2025-12-11T18:10:55.780857453Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:10:55.840804782Z,baseline,2025-12-11T18:10:55.840804782Z,"{""PROLIFIC_PID"":""5e4b2a1a6a0c8403b9f8938e"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b0807eab57a8c7d22c35e""}",2025-12-11T18:10:56.081991944Z,,
01KC7BMVFWQVTMH9V08NAFQ5V3,,,,,null,2025-12-11T18:47:23.141286588Z,,,,,,,01KC79XM7A2G1W4MJFEGZ8HK9E,2025-12-11T18:47:23.194714535Z,,,null,2025-12-11T18:47:23.141286588Z,01KC7BMV8Q2YET8E4SB9XZ6P4Z,2025-12-11T18:44:17.532477596Z,user2,2025-12-11T18:44:17.532477596Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:47:23.194714535Z,baseline,2025-12-11T18:47:23.194714535Z,"{""PROLIFIC_PID"":""user2""}",2025-12-11T18:44:17.697279967Z,,
01KC79NSCJNC3W3WKQSTNSABT1,41,2025-12-11T18:20:22.717066876Z,disconnected,2025-12-11T18:22:13.598204169Z,game ended,2025-12-11T18:22:13.684715685Z,1,2025-12-11T18:32:46.57799142Z,,,"{""strength"":"""",""fair"":"""",""feedback"":""""}",2025-12-11T18:32:46.546626252Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:15:55.072685492Z,2,2025-12-11T18:14:11.019245787Z,true,2025-12-11T18:16:24.121112144Z,01KC79NR388DXCA3B0DW6GQN5C,2025-12-11T18:09:50.994456477Z,666c4699beb014a7b85ccea1,2025-12-11T18:09:50.994456477Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:09:51.008006894Z,baseline,2025-12-11T18:09:51.008006894Z,"{""PROLIFIC_PID"":""666c4699beb014a7b85ccea1"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b086c0366a6776c5e4ba9""}",2025-12-11T18:09:51.781276056Z,"{""plan"":""My game plan is to avoid parking in the same spot so I don’t get the 30 MU penalty. Instead, I’ll rotate between different spots of the same color when possible to earn the 10 MU discount. If that’s not available, I’ll choose a different spot with the lowest regular price to minimize my cost. Overall, my goal is to maximize discounts while keeping penalties as low as possible.""}",2025-12-11T18:16:24.314323499Z
01KC798AXBJNYSY9QD94M2Z2W4,226,2025-12-11T18:06:24.178905464Z,,,game ended,2025-12-11T18:06:29.644931931Z,1,2025-12-11T18:06:55.820364964Z,,,"{""strength"":""Good, we flip flopped"",""fair"":""Yes"",""feedback"":""None :)""}",2025-12-11T18:06:55.813425392Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:02:30.196642045Z,2,2025-12-11T18:03:57.678290827Z,true,2025-12-11T18:04:20.146714291Z,01KC798APSQYF8TJ8M17MH1DPX,2025-12-11T18:02:30.187958637Z,66573c811d17794993965781,2025-12-11T18:02:30.187958637Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:02:30.196642045Z,baseline,2025-12-11T18:02:30.196642045Z,"{""PROLIFIC_PID"":""66573c811d17794993965781"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b071d2e202aa398906b97""}",2025-12-11T18:02:30.401993022Z,"{""plan"":""Try and pick a different spot from my teammate but get the same color""}",2025-12-11T18:04:20.146281679Z
01KC79FVG65F2QE0J459PXW400,290,2025-12-11T18:17:12.575859323Z,disconnected,2025-12-11T18:17:30.367669004Z,game terminated,2025-12-11T18:17:30.336761208Z,,,true,2025-12-11T18:18:44.871939106Z,"{""gamefailed"":""nogame""}",2025-12-11T18:18:44.835968376Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:07.397048542Z,2,2025-12-11T18:08:54.570987261Z,true,2025-12-11T18:11:18.745112259Z,01KC79FV0VYAH78AE74HMC3X69,2025-12-11T18:06:36.550161166Z,5eea7b76e89d1a11c83d34c5,2025-12-11T18:06:36.550161166Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:06:36.558803187Z,baseline,2025-12-11T18:06:36.558803187Z,"{""PROLIFIC_PID"":""5eea7b76e89d1a11c83d34c5"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b07f47b2e081f59e8950e""}",2025-12-11T18:06:36.820421189Z,"{""plan"":""Since we are trying to get the most amount of money,  I will start parking in the cheapest parking slot, and the move on to another one of same color. If he continues to park on the cheapeast parking slot, i have no alternative beacause if i park there no one gets extra money ""}",2025-12-11T18:11:18.761604746Z
01KC79HDXZXQHKQG73XVPYYATJ,280,2025-12-11T18:16:02.044201507Z,,,game ended,2025-12-11T18:16:07.674178087Z,1,2025-12-11T18:17:43.823639636Z,,,"{""strength"":""my strenght was consistency"",""fair"":""yes"",""feedback"":""i got confused about the discounted price, i thought it was the amount of money substracted from the regular price. not the price with the discount included""}",2025-12-11T18:17:43.850207854Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:21.003903176Z,2,2025-12-11T18:09:51.920238371Z,true,2025-12-11T18:11:26.789174488Z,01KC79HDKHKD2EVVCWFHH2TFM8,2025-12-11T18:07:28.192021392Z,5eb8db02ed810484c85ac7e2,2025-12-11T18:07:28.192021392Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:07:28.201301271Z,baseline,2025-12-11T18:07:28.201301271Z,"{""PROLIFIC_PID"":""5eb8db02ed810484c85ac7e2"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b07dc5a344b626a3fae76""}",2025-12-11T18:07:28.377247549Z,"{""plan"":""My plan is to park in the same colored spots as much as posible""}",2025-12-11T18:11:26.758588355Z
01KC79HX8SJ75JCT5T5G83CA15,208,2025-12-11T18:16:02.044201507Z,,,game ended,2025-12-11T18:16:07.674178087Z,1,2025-12-11T18:18:45.655154106Z,,,"{""strength"":""I noticed that my opponent was betting on the highest possible bonus, which was \""D.\"" After learning how my opponent (another player) was betting, I started choosing \""C\"" more often to get the highest possible bonus."",""fair"":""The reward wasn't fair because the other player probably always bet on \""D\"""",""feedback"":""Lack""}",2025-12-11T18:18:45.630233949Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:21.003903176Z,2,2025-12-11T18:10:19.534045876Z,true,2025-12-11T18:11:24.201914008Z,01KC79HWPDCMXAT35MSSY3988H,2025-12-11T18:07:43.897248258Z,5f3960627b62930ab183a9c8,2025-12-11T18:07:43.897248258Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:07:43.906048909Z,baseline,2025-12-11T18:07:43.906048909Z,"{""PROLIFIC_PID"":""5f3960627b62930ab183a9c8"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b084b7bac5a944be91318""}",2025-12-11T18:07:44.199688034Z,"{""plan"":""I'll try to play tactically and get the biggest bonus possible. I'll bet on various fields.\n""}",2025-12-11T18:11:24.186800888Z
01KC79KA2QTXFQREVVACC2JAWT,135,2025-12-11T18:15:43.729176888Z,,,game ended,2025-12-11T18:15:50.02213763Z,1,2025-12-11T18:17:16.989918547Z,,,"{""strength"":""I think my strength was in adapting my strategy based on what I thought my partner might do, and trying to coordinate when possible."",""fair"":"""",""feedback"":""""}",2025-12-11T18:17:16.967735642Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:09:56.619621378Z,2,2025-12-11T18:08:54.212847262Z,true,2025-12-11T18:10:06.956861923Z,01KC79K8PMEA5ZE1RW3ZBSGCVP,2025-12-11T18:08:29.783380855Z,66c8953373bd0d7a8b39d0cb,2025-12-11T18:08:29.783380855Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:08:29.793085266Z,baseline,2025-12-11T18:08:29.793085266Z,"{""PROLIFIC_PID"":""66c8953373bd0d7a8b39d0cb"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b08577c488eaa3b34d173""}",2025-12-11T18:08:30.168693497Z,"{""plan"":""I will try to coordinate with my partner to park in different spots but of the same color (either A and B, or C and D) to get the 10 MU discount. If that's not possible, I will aim for different colored spots to avoid the 30 MU penalty for parking in the same spot.""}",2025-12-11T18:10:06.950708924Z
01KC79N22DXQDFSKZE8CR2NDXJ,,,,,game failed,2025-12-11T18:33:11.262903515Z,,,true,2025-12-11T18:12:07.460488593Z,"{""gamefailed"":""nogame""}",2025-12-11T18:12:07.445883814Z,01KC79VKPY9KQXNKV1TNV8DH8V,2025-12-11T18:28:01.20695478Z,,,,,01KC79N0QE68KRAZD8RH6JVQVC,2025-12-11T18:09:27.117377639Z,67f3619e16d4ca195fbd1bd0,2025-12-11T18:09:27.117377639Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:09:27.129448941Z,baseline,2025-12-11T18:09:27.129448941Z,"{""PROLIFIC_PID"":""67f3619e16d4ca195fbd1bd0"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b082e90e6a1349ca767ae""}",2025-12-11T18:09:27.747918745Z,,
01KC79E198HBBFT474WAZVAMA1,119,2025-12-11T18:12:40.557293475Z,,,game ended,2025-12-11T18:13:05.844972608Z,1,2025-12-11T18:14:05.762828148Z,,,"{""strength"":""I feel like I'm going about this strategically and my partner is an idiot who doesn't understand that being egoistic is bad for both of us."",""fair"":""It's whatever."",""feedback"":""""}",2025-12-11T18:14:05.739937767Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:08:24.34377216Z,2,2025-12-11T18:07:14.009787354Z,true,2025-12-11T18:08:42.492395946Z,01KC79E0RGJVW4TB5CK08SXQDY,2025-12-11T18:05:36.936378681Z,673542851cdc90296fd26ccf,2025-12-11T18:05:36.936378681Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:05:36.944269146Z,baseline,2025-12-11T18:05:36.944269146Z,"{""PROLIFIC_PID"":""673542851cdc90296fd26ccf"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b07c5d4ba8460b1993868""}",2025-12-11T18:05:37.217607584Z,"{""plan"":""I aim for both of us choosing purple parking spots and doing so random enough that we don't clash too often. Maybe try finding a pattern, like me always picking the top one and them the bottom one.""}",2025-12-11T18:08:42.358856636Z
01KC79G14XK1NG6DCJEPA48E3G,226,2025-12-11T18:11:20.68743148Z,,,game ended,2025-12-11T18:11:25.995579511Z,1,2025-12-11T18:12:47.223760367Z,,,"{""strength"":""it was fine, in the end they understood my strategy to maximise"",""fair"":""a bit low but ok"",""feedback"":""multiple white pages and sometimes i had to answer two times the same question""}",2025-12-11T18:12:47.209580246Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:42.593818122Z,2,2025-12-11T18:08:11.607545776Z,true,2025-12-11T18:08:55.734665321Z,01KC79G0JNFGW9K1YSS34GR473,2025-12-11T18:06:42.333163576Z,60317fc2c8f6320ecde4bcb3,2025-12-11T18:06:42.333163576Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:06:42.344273766Z,baseline,2025-12-11T18:06:42.344273766Z,"{""PROLIFIC_PID"":""60317fc2c8f6320ecde4bcb3"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b07f9a75bc02ae2da26d8""}",2025-12-11T18:06:42.639620687Z,"{""plan"":""i plan on trying to communicate that me and my partner should switch places betwen c and d every turn, even if we lose a bit od mu in the beginning""}",2025-12-11T18:08:55.731511781Z
01KC79HZW72ABWDH2FA8R1YDWG,,,,,game failed,2025-12-11T18:33:11.262903515Z,,,true,2025-12-11T18:12:34.095465597Z,"{""gamefailed"":""nogame""}",2025-12-11T18:12:34.076896951Z,01KC79VKPY9KQXNKV1TNV8DH8V,2025-12-11T18:28:01.20695478Z,2,2025-12-11T18:09:24.263796769Z,,,01KC79HYPVQY6G825QWMY53CY5,2025-12-11T18:07:46.567557799Z,67d023dff9e6f2f237f7309f,2025-12-11T18:07:46.567557799Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:07:46.57543375Z,baseline,2025-12-11T18:07:46.57543375Z,"{""PROLIFIC_PID"":""67d023dff9e6f2f237f7309f"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b083cd01c215f150c795c""}",2025-12-11T18:07:47.12380091Z,,
01KC79METQQJ3T8Y9SWEM51A7N,,,,,game failed,2025-12-11T18:33:11.262903515Z,,,true,2025-12-11T18:34:01.764220896Z,"{""gamefailed"":""nogame""}",2025-12-11T18:34:01.732435326Z,01KC79VKPY9KQXNKV1TNV8DH8V,2025-12-11T18:28:01.20695478Z,2,2025-12-11T18:10:48.567651011Z,,,01KC79MDJNHY0VVPZ4VQ36MEZY,2025-12-11T18:09:07.415371596Z,61515f10750c3da8d4bfdabf,2025-12-11T18:09:07.415371596Z,"{""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2025-12-11T18:09:07.427399885Z,baseline,2025-12-11T18:09:07.427399885Z,"{""PROLIFIC_PID"":""61515f10750c3da8d4bfdabf"",""STUDY_ID"":""69361907581f9b5982c25777"",""SESSION_ID"":""693b0869692b6e063db53b5d""}",2025-12-11T18:09:08.02258801Z,,
